28665	['100002021', '100002602']
9004095	['100040252', '100008272', '100099416', '100032017', '100037001', '100006386', '100031959', '100031959', '100007518', '100007518', '100019956']
7008416	['100078066', '100003282', '100013616', '100008272', '100008799', '100015315', '100008306', '100000603', '100022026']
9004096	['100026395', '100008272', '100008272']
1030111	['100011862', '100011862', '100006697', '100011862']
1030110	['100003287', '100010052', '100004142', '100000062', '100012109', '100008518', '100010052']
61242	['100008221', '100006794', '100006794']
61240	['100003757', '100007828', '100003757', '100004161', '100008254', '100005361', '100006997', '100003757', '100008283', '100004161', '100008265']
61247	['100008306', '100005938', '100005938', '100006012', '100005938', '100003366', '100002602', '100003533', '100006971', '100006099', '100003851', '100002901', '100001961', '100006221', '100007840', '100007260', '100007668', '100004738', '100008224', '100003947', '100007937', '100007023', '100006012', '100007867', '100005085', '100005570', '100004666', '100003851', '100008265', '100007727', '100005929', '100003065', '100003569', '100003670', '100006794', '100007825', '100007104', '100005470', '100004899', '100004003', '100007850', '100004100', '100008306', '100003947', '100003947', '100003947', '100008224', '100003947', '100003947', '100003947', '100003947', '100008306', '100005570', '100006012', '100006552', '100006552', '100005938', '100006012', '100003569', '100006012', '100008221', '100003065', '100005929', '100008221', '100006012', '100006971', '100008221', '100006012', '100008268', '100006971', '100006012', '100006728', '100004100', '100008306', '100005938', '100005856', '100005708', '100008221', '100006183']
7008419	['100091042', '100008272']
1030118	['100002876', '100011714', '100018453', '100018453', '100011714', '100018453', '100018453']
35675	['100006706']
31953	['100006799', '100000164']
10000104	['100010933', '100102658']
8001540	['100014854', '100002901', '100006180', '100006180', '100014854', '100006180']
8001543	['100037178', '100010494']
55301	['100001724', '100000686', '100008548', '100002517']
55302	['100000331', '100003203', '100005415', '100007060']
5014473	['100035053', '100061433', '100073376']
32904	['100004948', '100004948', '100008230', '100006934']
32907	['100007144']
6001318	['100012173', '100008243', '100008243']
1014251	['100011401', '100008929', '100002202', '100005074', '100000956']
56655	['100008283', '100006270', '100006270']
6001311	['100005412', '100022697', '100003569', '100042028', '100002324', '100022863', '100003200', '100067243', '100012879', '100077060', '100002324', '100006172', '100002324', '100006172', '100008243', '100067243', '100008230', '100077060']
6001314	['100014756', '100026116', '100063202', '100063202', '100026116', '100026116', '100014756', '100014756']
6001315	['100067243', '100008243']
1020815	['100001500', '100005575', '100002372']
2709	['100008243', '100000057', '100000193', '100000813', '100001271', '100000624', '100008243', '100005361', '100008243', '100000193', '100000193', '100008243', '100008243', '100008243']
23935	['100003852', '100002517']
2002134	['100019319', '100016630', '100014612', '100012219', '100007828', '100016645', '100014015', '100004797', '100009573', '100012219']
6024614	['100018117', '100070021', '100070021', '100018117', '100025012']
27222	['100005396', '100004147', '100006115', '100007406']
6024611	['100004882', '100070021', '100070021', '100001726']
65949	['100007331', '100007331', '100000485', '100004728', '100007555', '100000452']
27228	['100003293', '100004081', '100008227', '100006489', '100004557', '100003293', '100003293', '100006489', '100005396']
6030742	['100017999', '100017999']
2013175	['100028736', '100028736']
6020979	['100007167', '100008272', '100080092', '100071233', '100071701', '100006605', '100045560', '100002503']
6030746	['100040360', '100040360', '100027024']
7151	['100003185', '100003234', '100003185']
9000645	['100043867', '100006386', '100032189']
25577	['100006339', '100008548', '100001291', '100003721', '100005396', '100001291']
25570	['100006928', '100008548', '100003721', '100006339', '100004478', '100004478']
25572	['100002780', '100008279', '100001295', '100003721', '100003721', '100005510', '100003721', '100005510', '100005510', '100005510', '100005510', '100003721', '100005510', '100005510', '100001295', '100001295', '100005510', '100005510', '100001295', '100003721', '100005510']
1015706	['100005330', '100011152', '100012004']
1015702	['100010319', '100009022']
7004624	['100089289', '100067659', '100015342', '100002006']
2011993	['100000373', '100008391', '100000373']
2011995	['100018585', '100023661']
1015708	['100002980', '100011610', '100006470', '100011610', '100002694', '100010792', '100009875', '100006470', '100002147', '100002147', '100002147', '100010106', '100000594', '100009875', '100011554', '100011300']
9002936	['100025879', '100000075', '100025879']
39253	['100005516', '100006794', '100006794', '100005516', '100005516', '100006794', '100000983']
1013701	['100001358', '100001358', '100009507', '100010797']
5009084	['100009536', '100009536']
5009087	['100011294', '100002126', '100011294', '100002901']
7072	['100000163', '100002931', '100003234', '100000722', '100003292', '100008283', '100006616', '100003273', '100003234', '100003273', '100003273', '100003273', '100003234', '100003273', '100003273', '100003273']
39819	['100002717', '100003091', '100000030']
1013708	['100000062', '100011800', '100010797', '100010797', '100008880', '100000062']
7007864	['100005856', '100003947', '100008306', '100012394', '100006021', '100068257', '100005856', '100009229', '100068431', '100008306', '100014178', '100014178', '100003947', '100068431', '100014178', '100008306']
37771	['100004161', '100000446', '100006520', '100006520', '100004161', '100006697', '100007084', '100006520', '100005087', '100004161', '100005087', '100007084', '100000446', '100007084', '100005087']
10008685	['100102480', '100011911', '100031652', '100002693', '100073272', '100073272', '100073272', '100008230', '100008230', '100006185', '100064408', '100073272']
6000192	['100008518', '100066203']
6009640	['100009573', '100020526', '100079104']
6000195	['100005396', '100061364', '100046909', '100005396', '100076131']
36591	['100003907', '100003856', '100007301', '100007301']
6009649	['100001022', '100005156', '100009573']
6006921	['100012200', '100014763', '100006432', '100068286', '100006219', '100014763', '100008723', '100006432', '100005854', '100012200', '100005854', '100006432', '100014763', '100016713', '100012200', '100068286', '100005854']
6006922	['100079088', '100067245']
10010803	['100045460', '100045504', '100012003', '100031412', '100027424', '100031412']
5010882	['100007518', '100020080', '100020080', '100021565', '100020080']
2010482	['100015591', '100000461', '100015591', '100000461']
5010885	['100007518', '100004871', '100068905', '100000295']
10010973	['100001360']
5012959	['100011294', '100012990', '100012990', '100012990', '100011294', '100004414', '100012990', '100012990']
18968	['100005874', '100004557', '100003262', '100006189', '100005902', '100005385', '100005385', '100007459', '100005385', '100005385', '100005385', '100004423', '100005385', '100006189', '100005385', '100005385', '100008028']
18966	['100005603', '100005603']
18965	['100005467', '100004100', '100004692', '100004100', '100004904', '100004175', '100005437', '100005587', '100004081', '100006204', '100004692', '100000726', '100004692', '100005564', '100004692']
12633	['100004410', '100008612', '100004410', '100004655']
5012955	['100060580', '100067778', '100011294', '100060580']
2013283	['100008518', '100018651']
41300	['100002315', '100003090']
10007798	['100008230', '100008667', '100001280', '100103313', '100002396']
2016676	['100041708', '100059432']
2013286	['100029278', '100008518']
2016672	['100041123', '100005396']
2013289	['100019053', '100029005', '100019053']
2016678	['100041300', '100040890', '100041300']
2017105	['100040890', '100028231', '100028231']
2017101	['100041931', '100042396', '100042396', '100050132', '100042396']
2017102	['100029617', '100050132']
2010739	['100012494', '100000461', '100012494']
2019852	['100026097', '100045211', '100026097', '100045211']
2019855	['100026097', '100045938']
2019858	['100005110', '100008518', '100005110', '100045938', '100026097', '100045938']
9002207	['100001316', '100033022', '100001316', '100041721', '100033022']
10000077	['100029557', '100027424']
15829	['100001615', '100006243', '100006243', '100001615', '100006243']
10000078	['100031166', '100008270', '100067632', '100032188', '100066853', '100105730', '100020080', '100088782', '100110861', '100105108', '100023802', '100045621', '100006690', '100031642', '100015591', '100015591', '100015591', '100057857', '100062996', '100045976', '100001908', '100020080', '100020080', '100016294', '100006873', '100105178', '100015591', '100033443', '100022806', '100016294', '100010214']
10000079	['100015591', '100027424']
10001301	['100103361', '100103361', '100103637', '100041733']
1000828	['100009921', '100011811', '100009371', '100009986', '100006697', '100009986', '100009986', '100009986', '100009575', '100009575', '100009986', '100009986', '100008409', '100008852']
10001306	['100006746', '100000933', '100006746']
9006589	['100051572', '100066904']
18342	['100005480', '100004947', '100003735']
18347	['100007850', '100008318', '100008306']
18345	['100004161', '100003735', '100008272', '100005396', '100005396', '100008318', '100003735', '100004161', '100008318', '100004161', '100008318', '100005918', '100003721', '100008318']
1006794	['100010043', '100010797', '100009575', '100009155']
1006797	['100001316', '100007518', '100001316', '100010797', '100009575']
2013820	['100029518', '100026359', '100030447']
6030274	['100006134', '100027859', '100064454', '100027859', '100046589', '100046589', '100006134', '100046589', '100046589']
2013829	['100013146', '100016949']
2013828	['100030910', '100021638']
2018104	['100007002', '100050132', '100007002', '100050132', '100007002']
1017136	['100009488']
2015442	['100031736', '100025376', '100031465', '100028838']
1017138	['100006355', '100002202', '100006634', '100011127', '100011127', '100011127', '100001961']
34990	['100006097', '100001189']
34991	['100004402', '100004586', '100004634', '100007781', '100007781', '100004402', '100005854', '100002780', '100002315', '100004402']
2019275	['100031510', '100029518', '100045319', '100031510', '100031510', '100045319', '100045319', '100031510', '100029518', '100031510']
2015440	['100019956', '100032420']
31549	['100007119', '100005239']
1016667	['100003415', '100003415', '100010791', '100003415', '100010791', '100003415', '100003415', '100011105']
2019273	['100004387']
1027729	['100009912', '100006007', '100010897']
2019278	['100023577', '100041457']
10011317	['100066503']
2011461	['100020324', '100013274', '100026359', '100020324', '100013274']
5662	['100002436', '100003234', '100002517', '100002436', '100002436', '100008283']
2011463	['100027226', '100000461', '100027226', '100024974', '100024974', '100027226']
2011462	['100020324', '100020324', '100013274', '100027010', '100020324']
1018959	['100004086', '100001170']
6032079	['100027024', '100025951', '100027024', '100025951', '100025951', '100027024', '100027024', '100025951', '100025951']
11003412	['100027839', '100016942', '100012879', '100016942']
11003416	['100025468', '100103101', '100073491', '100020078', '100025468', '100020078', '100025468', '100020078', '100025468', '100073491', '100073491', '100025468', '100020078', '100073491', '100073491', '100025468', '100073491', '100025468', '100020078', '100025468', '100020078', '100025468', '100020078', '100025468', '100020078', '100020078', '100025468', '100020078', '100020078', '100025468', '100020078', '100073491', '100020078', '100020078', '100020078', '100020078', '100025468', '100025468']
2012796	['100023375', '100023375', '100020845']
9007189	['100008272', '100019918', '100037338', '100041541', '100041541']
7003260	['100005361', '100010351', '100009865', '100008098', '100061695', '100089252', '100014798', '100003947', '100010351', '100013614', '100008098', '100089252', '100008098', '100089252', '100060479', '100009865', '100047732', '100047732', '100089252', '100004957', '100009865']
5013305	['100060085', '100067778', '100000315', '100021131', '100000315']
1012217	['100009571', '100010256']
1027098	['100001057', '100009753']
2008944	['100014478', '100021594', '100014339', '100021594']
2008948	['100026359', '100026359', '100023661', '100023661']
2008949	['100026104', '100044520', '100012219', '100020465', '100020465', '100012219', '100026104', '100025918', '100026104']
1027090	['100011380']
47079	['100005748', '100008254', '100008306', '100005748', '100005748']
47072	['100002803', '100002517', '100003264', '100002803', '100002803']
15312	['100000461', '100008283', '100004989', '100004967', '100000461', '100000144', '100008283', '100004989', '100005283', '100006979', '100005283', '100007838', '100005283']
15311	['100007039', '100002646']
6002775	['100001071', '100001071', '100078344', '100001071', '100077316', '100011119', '100001071', '100002519', '100011119', '100001071', '100011119', '100011119', '100001071', '100001071', '100011119', '100001071', '100077316', '100011119', '100011119', '100075209', '100011119', '100011119', '100011119']
1012941	['100003197', '100005765']
6404	['100003295', '100003622', '100008371', '100000782', '100005361', '100003292', '100000970', '100003292']
15314	['100002800', '100004557', '100000461', '100005955', '100004557']
1007441	['100010044', '100011585', '100009088', '100011585', '100009088', '100007518', '100011585']
1007447	['100009948', '100003001', '100009942', '100009826']
10006828	['100062059']
7003930	['100004109', '100089279', '100072160']
7003935	['100003947', '100003357']
9712	['100005056', '100004100', '100001004', '100001900', '100005056']
15075	['100005599', '100008240', '100006979', '100004647', '100005599', '100004737']
10005551	['100008281', '100027424', '100001280', '100023305', '100018288', '100015507', '100025505']
6008229	['100008210', '100004147', '100000187', '100000075', '100008210', '100008210', '100018479']
5009879	['100003687', '100004514', '100009942', '100007518', '100019060', '100004514', '100003687']
6006101	['100005396', '100005396', '100076978', '100076978', '100076978']
19929	['100005648', '100001084', '100008240', '100008240']
1018040	['100011017', '100003750', '100010455', '100011537', '100009969', '100011201']
6013487	['100071170', '100010356', '100010356']
6013486	['100006041', '100019875']
12043	['100004750', '100008283', '100002908', '100007303', '100004948', '100004574', '100005018', '100001203', '100008283', '100008283', '100008283', '100008283', '100005396']
10010194	['100005459']
6029365	['100005156', '100082075', '100082075']
6029364	['100031342', '100005156']
63209	['100004118', '100004948', '100002442', '100000452', '100008251', '100002442', '100008251', '100007774', '100001933', '100002442', '100008251', '100002442', '100004118', '100008548', '100002442', '100008251']
6029368	['100060281', '100007147', '100015591', '100040252', '100005156', '100005156']
5004899	['100039604', '100010420', '100010329', '100039604']
21646	['100006043', '100006041']
49534	['100003748', '100001194', '100000242', '100001194', '100003748', '100003748']
7001790	['100006432', '100077853']
5004891	['100006335', '100018453', '100001730']
49538	['100003285', '100007167', '100006554', '100000464', '100003759', '100007094']
7001798	['100003357']
1004493	['100009575', '100000178', '100010797', '100010121', '100000178', '100010121', '100000178', '100010121', '100000178', '100008518', '100010986', '100008518']
5000392	['100015315', '100003463', '100061201', '100012879', '100044898', '100008265']
5000390	['100006555', '100000160']
1004496	['100009575', '100003197', '100003197', '100009575', '100009575', '100003285']
3000650	['100061141', '100018181', '100061141', '100018181', '100061141', '100018181']
3000653	['100060375', '100061141', '100061417']
24105	['100005181', '100005181', '100006134', '100006134']
6007855	['100072716', '100011877', '100001071']
6007851	['100060983', '100019875', '100000213', '100067880', '100067880', '100067880']
5011944	['100022127', '100061433']
6012537	['100015504']
45434	['100004586', '100002902', '100008230', '100008003', '100005263']
45432	['100003289']
6003165	['100000707', '100006999', '100016255', '100000707', '100059327', '100079213', '100000707', '100000707', '100079213', '100008268', '100079213', '100000707']
1005548	['100010336', '100010336', '100007118', '100008318', '100004457', '100009632', '100010336', '100010440', '100010058']
10002025	['100090288']
7000775	['100013178', '100013178', '100008306']
7000778	['100090267', '100008306', '100007735']
1005543	['100009557', '100010910', '100011127', '100003001', '100002325', '100010332', '100010357', '100003001', '100001295', '100003001', '100003001', '100003001', '100011127', '100003001', '100000725', '100003001', '100003001', '100007518', '100001295', '100000933', '100010343', '100001295', '100003001', '100003001', '100000871', '100003001', '100009550', '100008518', '100003001']
7001420	['100005415', '100012252', '100007720', '100004118', '100090267', '100090267']
58024	['100005438', '100008283']
58029	['100004903', '100000983', '100007828', '100004104', '100004903', '100007828', '100004903', '100004903', '100002517']
1006897	['100010314', '100009575', '100027424', '100009575', '100000453', '100027424', '100011811']
1006896	['100000440', '100005361']
6017339	['100006134', '100006134', '100015716', '100070936']
7002687	['100000507']
13316	['100007237', '100001054', '100004927', '100004851', '100006243', '100008373']
53760	['100002031']
10751	['100004243', '100005361', '100007764', '100004268']
53762	['100001908']
53765	['100005385', '100002315', '100002517', '100004738', '100002315', '100005385']
10757	['100001246', '100008227', '100004268', '100005361', '100005396', '100001246']
14833	['100005698', '100003735', '100005261', '100005261', '100003735', '100005261']
58795	['100008283', '100008261', '100008261', '100008261', '100008261']
45292	['100005361', '100008306', '100001071', '100001071', '100008353', '100008283', '100001071', '100001071', '100008283', '100001071', '100008283', '100008283', '100008283', '100001071']
20119	['100001084', '100006204', '100005268', '100000461', '100005268', '100000461', '100005268', '100004268', '100005268', '100000461', '100004268', '100005268', '100004268', '100000461', '100005268']
45296	['100007336', '100002990', '100008322', '100005415', '100001924', '100001924', '100002990', '100006905', '100003721', '100001924', '100003721', '100003721']
48667	['100006948', '100002318', '100002318', '100006948']
6017486	['100067909', '100067909', '100067909', '100019875', '100007662', '100006962', '100006962']
6017480	['100019875', '100011401', '100011401', '100019875']
6017483	['100006962', '100076427']
5001441	['100023406', '100023406', '100002476', '100007347', '100002477', '100007276', '100001202', '100023406', '100023406', '100004514', '100018252', '100002126', '100007347', '100023406', '100004514', '100023406', '100004514', '100023406', '100007347', '100004514', '100068419']
5006496	['100067778', '100019676', '100006794', '100003947', '100006794', '100006794']
8003416	['100092613', '100006690', '100093033', '100063051', '100093033', '100012252']
44748	['100004410', '100004918', '100005929', '100004918', '100003835', '100008240', '100008353']
5010147	['100027291', '100011294']
1029028	['100007381', '100001382', '100011800', '100001382']
9002357	['100041674', '100032620']
3001212	['100063282', '100008518', '100063282', '100061230', '100063282', '100061230', '100063282', '100063282']
3001210	['100013146', '100008518']
59779	['100002517', '100006820']
3001217	['100061559']
1035187	['100011581', '100009545', '100009545', '100012008']
6010598	['100002901', '100067754', '100002901', '100067754', '100002901', '100067754', '100002901', '100067754']
6010599	['100005981', '100005981', '100017674']
2001010	['100012979', '100012979', '100015846', '100015846', '100005175', '100005175']
2001012	['100008409', '100005175', '100005175', '100012979', '100012979', '100005175', '100005175', '100005175', '100011010', '100005175', '100005175']
29732	['100000983', '100001711']
6014681	['100019669', '100004147', '100028236', '100000315', '100010356', '100007224', '100056052', '100028236', '100019669', '100010356', '100028236', '100028236', '100019669', '100004147', '100019669', '100019669', '100019669', '100004147', '100019669', '100019669']
29736	['100008027', '100008027', '100006489', '100008283']
1019801	['100009545', '100010706', '100000459', '100003563', '100003563', '100010795', '100004995', '100010795', '100010795']
40919	['100007652', '100000461', '100008306']
10003046	['100004534', '100105921', '100098565', '100006873', '100023121', '100105972']
1007854	['100010330', '100009145', '100002356', '100009145', '100009145', '100009145', '100005815', '100010471', '100009145']
1007856	['100010362', '100010343', '100009555', '100009377', '100009568', '100005353', '100000453', '100010520', '100008875', '100010471']
1007851	['100002254', '100003001', '100002254']
10000532	['100018132', '100066853', '100003295', '100027424']
1003138	['100006887', '100009575', '100009550']
21786	['100004706', '100004706', '100004588']
5007728	['100002126', '100015315', '100069360', '100004903']
5007729	['100002126', '100067778', '100023406']
2015752	['100028578']
2015750	['100031465', '100036917']
2015755	['100028578', '100027987', '100027987', '100028578']
7004688	['100001468', '100003947', '100003947', '100070958', '100013723', '100001468', '100018920']
6023869	['100005214', '100006134']
7004682	['100045634', '100010598', '100045634']
6023865	['100081676', '100032586', '100081676', '100081676', '100007662']
2009484	['100012219', '100021923']
6023867	['100041492', '100013178', '100013178', '100013178']
7004686	['100045634', '100018920']
2009483	['100019886', '100012219', '100019886', '100018847']
2009480	['100026349']
2000765	['100012219', '100014339', '100005175', '100014339', '100005175']
2000763	['100014123', '100012418', '100005175', '100012418', '100005175', '100014123']
7007485	['100013178', '100012394', '100013178']
1104	['100000729', '100006732', '100005995', '100000729']
1031405	['100010793', '100004100']
7007482	['100001603', '100018920', '100001603']
2008575	['100019878', '100021621', '100012219', '100020957', '100021621', '100021621', '100021621']
5002801	['100059869', '100059869', '100067778', '100067778', '100007826', '100059869', '100060150', '100016322']
5002806	['100003067', '100012252', '100067778', '100003067', '100053431']
22600	['100006300', '100005916', '100001252', '100002493', '100002493', '100006214', '100006300', '100000265', '100001252', '100006300', '100000265', '100004161']
26517	['100004576', '100008086', '100003087']
26514	['100006976', '100005085', '100000162', '100000162', '100000162', '100000162']
1025820	['100005533', '100011469', '100005533', '100009886', '100011469']
1033800	['100012028', '100008861', '100004492', '100006697', '100018453', '100000544', '100012034', '100001085', '100001066', '100002901', '100001264', '100018453', '100010929', '100003947', '100010440', '100010929', '100009855', '100002202', '100010929', '100011939', '100011939', '100011939', '100009691']
2008682	['100018847', '100023709', '100022153', '100017953', '100028918', '100024200', '100016513', '100026040', '100025918', '100024200', '100022379', '100014694', '100018607', '100027303', '100016697', '100006899', '100014694', '100024649', '100023709', '100015088', '100025360', '100022300', '100012205', '100021759', '100020613']
2008686	['100022300', '100023034', '100013522', '100013522', '100023034', '100013522']
10004094	['100003263', '100027424', '100041733', '100041733']
6019976	['100018507', '100003569', '100003569', '100003569']
6015229	['100059851', '100017981', '100017674', '100059851', '100017981', '100076427']
6019974	['100077247', '100067605', '100069412', '100004114', '100030990', '100077247', '100008391']
6019972	['100079447', '100079447', '100075991', '100078699', '100075991', '100079447']
6015222	['100006185', '100007662']
6015221	['100028236', '100016341', '100006134', '100070958']
6015225	['100006134', '100000187', '100059732', '100059732', '100000187']
1014012	['100003197', '100003197']
6012943	['100071170', '100070958', '100017038']
6012942	['100071170', '100005363', '100005363', '100005156', '100071170', '100003208']
1008008	['100000197', '100010444', '100009942']
10004328	['100017401', '100002669', '100068070', '100110765']
9006926	['100028985', '100028985']
7006908	['100005470', '100005361', '100008098', '100003276', '100014535', '100003276', '100003276', '100002619', '100008578', '100005470', '100005361', '100010339', '100010339', '100008578', '100003276', '100012394', '100008578']
9006925	['100028985', '100051572', '100007518', '100007518', '100066904', '100007518', '100007518', '100051572', '100028985', '100051572', '100084646', '100045339', '100045339', '100019918', '100066904', '100084646', '100084646', '100051572', '100051572', '100051572', '100007518', '100051572', '100028985', '100051572', '100066904', '100045339', '100028985']
55679	['100000882', '100001173', '100004456', '100001173', '100000882', '100006552', '100006552']
51318	['100001257', '100003934', '100001257', '100005415']
61000	['100000452', '100008268', '100006268', '100003934', '100008283', '100000452', '100001071', '100006586']
56323	['100001071', '100001927', '100001071', '100001927', '100001071']
56320	['100007090', '100002476', '100002476', '100000421', '100007090']
56326	['100004666', '100003382', '100003382', '100007944', '100007944', '100007944']
6022804	['100004382', '100004382', '100014339']
25377	['100008254', '100003721', '100004367', '100001295', '100008283', '100004141', '100004141']
2006352	['100022091', '100000461']
2006356	['100021992', '100021992', '100022942', '100005303', '100023372', '100022942']
5004404	['100008254', '100060705', '100007720', '100021841', '100012252', '100007357']
10002127	['100003283', '100003283', '100045460', '100031736']
9006929	['100025879', '100051572', '100007518', '100002325', '100051572', '100000594', '100025879', '100066904', '100000594']
8001838	['100063037', '100066772', '100012358', '100063037', '100066772', '100063037']
2004845	['100021992', '100020237', '100020237']
64560	['100008221', '100008098', '100008318', '100004118', '100007276', '100008230', '100008230', '100008221', '100008306', '100000062', '100007962']
1022885	['100004079', '100008518']
1013549	['100011333', '100002260', '100000726', '100002260', '100000726']
1013548	['100000070']
1013545	['100011160', '100002715', '100002715', '100011713', '100011713', '100011713']
21981	['100004909', '100000722', '100008254']
21985	['100000421', '100007347', '100001295', '100000421', '100001295', '100005803']
12000786	['100095853']
7005143	['100005361', '100088782', '100004687', '100002147', '100012879', '100088782', '100088782', '100020080', '100044898', '100007828', '100000459', '100001468', '100039064', '100001468', '100008097', '100008578', '100062209', '100067656', '100003947', '100017447', '100011497', '100003947', '100008306', '100018202', '100005361', '100067656', '100088782', '100088782', '100000459', '100001468', '100000459']
10005052	['100105620']
10005055	['100033443', '100001280', '100001280', '100021638', '100021638', '100021638']
2778	['100001494', '100008243', '100005361', '100001268']
6009483	['100006041', '100016314']
6009480	['100017809', '100012684', '100027955']
1008910	['100002893', '100005361', '100010418', '100002893', '100010629']
1008912	['100010475', '100009550', '100011786', '100010475', '100010475', '100008940', '100009698', '100010475', '100010938', '100010230', '100010351', '100010938']
7005146	['100000902', '100001316', '100064444', '100000902', '100012394']
16414	['100002697', '100005632', '100000592', '100001252', '100005272', '100001252', '100002697', '100001252']
6031357	['100020526', '100016440']
7005144	['100001468', '100003947', '100001468', '100003947', '100003947']
9491	['100004026', '100007303', '100000908', '100006115', '100004026', '100008548']
1013095	['100009552', '100005838', '100005838', '100011112', '100005838', '100027424', '100027424', '100027424', '100009507', '100011325', '100011811', '100010858', '100005838', '100009507', '100010343', '100009507', '100005838', '100010343', '100011014']
6021576	['100028400', '100028400', '100005156', '100005156', '100006707', '100005156', '100006707', '100006707', '100028400', '100006707', '100006707']
6021570	['100076041', '100078699', '100076041', '100015324', '100071701']
1021618	['100000453', '100010534', '100000453']
1021615	['100010845', '100002317', '100011696', '100011306', '100008795', '100011696', '100008795', '100011677', '100011306', '100011377', '100009145', '100011696', '100009882', '100011696', '100008518', '100007079', '100010630', '100006918']
1023289	['100001730', '100003468', '100001730', '100001730', '100001730', '100002317', '100003468', '100001730', '100008353', '100001730', '100008353', '100009230', '100001730', '100002317', '100002317']
1023288	['100010719', '100009801', '100003094', '100010719']
2016477	['100015241', '100003192', '100006690']
